Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-07-22,15:35:00,10.07,10.12,10.06,10.1176,15808,0
2015-07-22,15:40:00,10.1072,10.14,10.09,10.1399,9191,0
2015-07-22,15:45:00,10.137,10.214,10.11,10.16,31620,0
2015-07-22,15:50:00,10.1585,10.2199,10.1585,10.1601,11092,0
2015-07-22,15:55:00,10.2076,10.22,10.1989,10.21,10650,0
2015-07-22,16:00:00,10.2099,10.2099,10.18,10.18,14224,0
2015-07-22,16:05:00,10.18,10.1819,10.18,10.1819,7200,0
2015-07-22,16:10:00,10.178,10.1799,10.13,10.15,7993,0
2015-07-22,16:15:00,10.15,10.15,10.1201,10.1201,1900,0
2015-07-22,16:20:00,10.1291,10.1399,10.1291,10.1399,600,0
2015-07-22,16:25:00,10.138,10.14,10.13,10.1397,4050,0
2015-07-22,16:30:00,10.13,10.15,10.13,10.15,2873,0
2015-07-22,16:35:00,10.13,10.15,10.13,10.15,2723,0
2015-07-22,16:40:00,10.13,10.15,10.13,10.1399,4220,0
2015-07-22,16:45:00,10.1399,10.14,10.13,10.14,3040,0
2015-07-22,16:50:00,10.13,10.1352,10.13,10.13,2034,0
2015-07-22,16:55:00,10.13,10.1399,10.1,10.115,7731,0
2015-07-22,17:00:00,10.1199,10.12,10.11,10.12,2111,0
2015-07-22,17:05:00,10.12,10.12,10.11,10.12,3727,0
2015-07-22,17:10:00,10.1262,10.15,10.12,10.13,5373,0
2015-07-22,17:15:00,10.1306,10.1499,10.1306,10.1452,4650,0
2015-07-22,17:20:00,10.1306,10.1306,10.1306,10.1306,1200,0
2015-07-22,17:25:00,10.12,10.1452,10.12,10.12,4338,0
2015-07-22,17:30:00,10.12,10.18,10.1,10.14,19681,0
2015-07-22,17:35:00,10.15,10.1899,10.15,10.15,7112,0
2015-07-22,17:40:00,10.15,10.18,10.13,10.18,5994,0
2015-07-22,17:45:00,10.1798,10.18,10.16,10.17,4099,0
2015-07-22,17:50:00,10.1601,10.18,10.16,10.17,6813,0
2015-07-22,17:55:00,10.17,10.17,10.16,10.1601,6384,0
2015-07-22,18:00:00,10.16,10.16,10.1101,10.135,19486,0
2015-07-22,18:05:00,10.13,10.1599,10.12,10.15,8487,0
2015-07-22,18:10:00,10.15,10.1568,10.14,10.14,3707,0
2015-07-22,18:15:00,10.13,10.13,10.13,10.13,300,0
2015-07-22,18:20:00,10.14,10.14,10.13,10.13,1600,0
2015-07-22,18:25:00,10.14,10.14,10.12,10.12,800,0
2015-07-22,18:30:00,10.12,10.13,10.12,10.13,400,0
2015-07-22,18:35:00,10.13,10.1499,10.13,10.1344,3995,0
2015-07-22,18:40:00,10.131,10.15,10.125,10.15,3282,0
2015-07-22,18:45:00,10.13,10.1301,10.1212,10.1212,3142,0
2015-07-22,18:50:00,10.125,10.13,10.12,10.13,8515,0
2015-07-22,18:55:00,10.1212,10.13,10.12,10.13,2377,0
2015-07-22,19:00:00,10.1283,10.1299,10.12,10.12,3948,0
2015-07-22,19:05:00,10.12,10.14,10.12,10.1336,4633,0
2015-07-22,19:10:00,10.1299,10.13,10.12,10.12,7400,0
2015-07-22,19:15:00,10.1284,10.13,10.12,10.12,5250,0
2015-07-22,19:20:00,10.1225,10.125,10.12,10.125,4200,0
2015-07-22,19:25:00,10.12,10.1262,10.12,10.12,1200,0
2015-07-22,19:30:00,10.122,10.129,10.12,10.12,2097,0
2015-07-22,19:35:00,10.12,10.1201,10.12,10.12,4360,0
2015-07-22,19:40:00,10.12,10.12,10.11,10.1101,8542,0
2015-07-22,19:45:00,10.1101,10.111,10.11,10.11,1881,0
2015-07-22,19:50:00,10.115,10.115,10.1099,10.11,5800,0
2015-07-22,19:55:00,10.1,10.1099,10.1,10.1099,1100,0
2015-07-22,20:00:00,10.1,10.1,10.1,10.1,1300,0
2015-07-22,20:05:00,10.1,10.1099,10.1,10.1,1740,0
2015-07-22,20:10:00,10.11,10.11,10.11,10.11,6033,0
2015-07-22,20:15:00,10.1099,10.1099,10.1099,10.1099,100,0
2015-07-22,20:20:00,10.1058,10.1399,10.1,10.1399,10498,0
2015-07-22,20:30:00,10.13,10.1499,10.13,10.14,1695,0
2015-07-22,20:35:00,10.1399,10.1399,10.13,10.13,400,0
2015-07-22,20:40:00,10.13,10.1399,10.13,10.13,2494,0
2015-07-22,20:45:00,10.13,10.1376,10.12,10.12,9190,0
2015-07-22,20:50:00,10.12,10.125,10.12,10.12,4800,0
2015-07-22,20:55:00,10.12,10.1299,10.12,10.12,3300,0
2015-07-22,21:00:00,10.12,10.13,10.11,10.128,6547,0
2015-07-22,21:05:00,10.13,10.1335,10.1,10.1199,4500,0
2015-07-22,21:10:00,10.11,10.11,10.1,10.1,1500,0
2015-07-22,21:15:00,10.1,10.1099,10.08,10.09,22387,0
2015-07-22,21:20:00,10.09,10.09,10.075,10.08,5329,0
2015-07-22,21:25:00,10.0816,10.1,10.0816,10.09,4800,0
2015-07-22,21:30:00,10.09,10.1,10.08,10.089,5898,0
2015-07-22,21:35:00,10.08,10.089,10.08,10.08,2907,0
2015-07-22,21:40:00,10.08,10.1,10.05,10.08,19406,0
2015-07-22,21:45:00,10.07,10.07,10.06,10.07,4320,0
2015-07-22,21:50:00,10.06,10.06,10.05,10.05,17889,0
2015-07-22,21:55:00,10.06,10.07,10.05,10.06,9692,0
2015-07-22,22:00:00,10.07,10.07,10.05,10.07,19891,0
2015-07-23,15:35:00,10.24,10.24,10.17,10.2002,20419,0
2015-07-23,15:40:00,10.19,10.38,10.19,10.3101,52288,0
2015-07-23,15:45:00,10.3194,10.32,10.24,10.2524,10600,0
2015-07-23,15:50:00,10.2899,10.2899,10.1901,10.1901,5785,0
2015-07-23,15:55:00,10.22,10.22,10.1809,10.22,6957,0
2015-07-23,16:00:00,10.2246,10.25,10.222,10.25,6948,0
2015-07-23,16:05:00,10.25,10.25,10.2128,10.23,9603,0
2015-07-23,16:10:00,10.21,10.2209,10.2059,10.22,9250,0
2015-07-23,16:15:00,10.19,10.19,10.17,10.19,6574,0
2015-07-23,16:20:00,10.19,10.19,10.15,10.15,7650,0
2015-07-23,16:25:00,10.186,10.186,10.1596,10.1596,1200,0
2015-07-23,16:30:00,10.177,10.177,10.177,10.177,501,0
2015-07-23,16:35:00,10.177,10.177,10.1647,10.1664,3100,0
2015-07-23,16:40:00,10.15,10.15,10.15,10.15,956,0
2015-07-23,16:45:00,10.1536,10.18,10.15,10.18,13818,0
2015-07-23,16:50:00,10.186,10.186,10.1501,10.176,440,0
2015-07-23,16:55:00,10.16,10.17,10.16,10.16,1480,0
2015-07-23,17:00:00,10.16,10.165,10.16,10.16,1410,0
2015-07-23,17:05:00,10.165,10.17,10.16,10.17,2690,0
2015-07-23,17:10:00,10.17,10.17,10.1686,10.1699,2512,0
2015-07-23,17:20:00,10.172,10.1726,10.1656,10.1656,3100,0
2015-07-23,17:25:00,10.16,10.1676,10.14,10.1676,13300,0
2015-07-23,17:30:00,10.142,10.142,10.1342,10.1342,500,0
2015-07-23,17:35:00,10.1301,10.1528,10.1301,10.1528,3300,0
2015-07-23,17:40:00,10.1308,10.1308,10.1308,10.1308,200,0
2015-07-23,17:45:00,10.131,10.1476,10.13,10.1301,4435,0
2015-07-23,17:50:00,10.1429,10.1429,10.13,10.13,1300,0
2015-07-23,17:55:00,10.16,10.16,10.1,10.1164,11149,0
2015-07-23,18:00:00,10.1286,10.13,10.11,10.12,11754,0
2015-07-23,18:05:00,10.1104,10.1104,10.1,10.11,9300,0
2015-07-23,18:10:00,10.1,10.1001,10.1,10.1001,4880,0
2015-07-23,18:15:00,10.1,10.1,10.0941,10.0941,6894,0
2015-07-23,18:20:00,10.0985,10.0985,10.0985,10.0985,200,0
2015-07-23,18:25:00,10.0786,10.08,10.06,10.0601,12600,0
2015-07-23,18:30:00,10.08,10.12,10.08,10.1,4033,0
2015-07-23,18:35:00,10.13,10.14,10.127,10.1313,4540,0
2015-07-23,18:40:00,10.1315,10.1372,10.12,10.12,1191,0
2015-07-23,18:45:00,10.1001,10.1001,10.1001,10.1001,2000,0
2015-07-23,18:50:00,10.1101,10.1185,10.1101,10.1185,5300,0
2015-07-23,18:55:00,10.129,10.129,10.1,10.1,5594,0
2015-07-23,19:00:00,10.1,10.14,10.1,10.14,10072,0
