Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-06-24,15:35:00,26.438,26.498,26.438,26.488,5125,0
2015-06-24,15:40:00,26.488,26.488,26.488,26.488,501,0
2015-06-24,15:45:00,26.488,26.488,26.488,26.488,100,0
2015-06-24,15:50:00,26.498,26.498,26.468,26.469,978,0
2015-06-24,15:55:00,26.488,26.488,26.488,26.488,100,0
2015-06-24,16:00:00,26.488,26.508,26.483,26.508,1403,0
2015-06-24,16:05:00,26.508,26.508,26.498,26.498,701,0
2015-06-24,16:10:00,26.518,26.518,26.518,26.518,200,0
2015-06-24,16:15:00,26.508,26.508,26.458,26.458,1703,0
2015-06-24,16:25:00,26.468,26.488,26.468,26.468,1002,0
2015-06-24,16:30:00,26.458,26.458,26.428,26.438,701,0
2015-06-24,16:35:00,26.438,26.448,26.428,26.438,3544,0
2015-06-24,16:40:00,26.458,26.468,26.458,26.468,1320,0
2015-06-24,16:50:00,26.428,26.428,26.428,26.428,171,0
2015-06-24,16:55:00,26.498,26.498,26.498,26.498,200,0
2015-06-24,17:00:00,26.488,26.508,26.478,26.508,401,0
2015-06-24,17:05:00,26.488,26.498,26.488,26.498,401,0
2015-06-24,17:10:00,26.518,26.518,26.518,26.518,200,0
2015-06-24,17:15:00,26.508,26.528,26.508,26.528,301,0
2015-06-24,17:20:00,26.538,26.538,26.498,26.528,401,0
2015-06-24,17:25:00,26.478,26.478,26.478,26.478,601,0
2015-06-24,17:30:00,26.478,26.478,26.478,26.478,401,0
2015-06-24,17:35:00,26.488,26.488,26.488,26.488,401,0
2015-06-24,17:40:00,26.493,26.493,26.493,26.493,100,0
2015-06-24,17:45:00,26.498,26.508,26.488,26.508,802,0
2015-06-24,17:50:00,26.498,26.498,26.394,26.394,1748,0
2015-06-24,17:55:00,26.428,26.428,26.428,26.428,799,0
2015-06-24,18:05:00,26.437,26.437,26.437,26.437,395,0
2015-06-24,18:10:00,26.458,26.458,26.458,26.458,200,0
2015-06-24,18:25:00,26.498,26.498,26.452,26.452,1244,0
2015-06-24,18:30:00,26.458,26.458,26.458,26.458,100,0
2015-06-24,18:35:00,26.473,26.478,26.448,26.478,802,0
2015-06-24,18:40:00,26.439,26.439,26.439,26.439,711,0
2015-06-24,18:50:00,26.478,26.498,26.478,26.498,501,0
2015-06-24,18:55:00,26.488,26.488,26.478,26.488,902,0
2015-06-24,19:00:00,26.478,26.478,26.468,26.468,1403,0
2015-06-24,19:05:00,26.468,26.468,26.458,26.458,1917,0
2015-06-24,19:10:00,26.449,26.449,26.448,26.448,200,0
2015-06-24,19:25:00,26.488,26.488,26.488,26.488,200,0
2015-06-24,19:30:00,26.488,26.488,26.488,26.488,200,0
2015-06-24,19:35:00,26.558,26.558,26.518,26.523,401,0
2015-06-24,19:40:00,26.523,26.523,26.523,26.523,100,0
2015-06-24,19:45:00,26.528,26.528,26.498,26.498,601,0
2015-06-24,19:50:00,26.528,26.528,26.528,26.528,200,0
2015-06-24,19:55:00,26.533,26.533,26.533,26.533,200,0
2015-06-24,20:00:00,26.538,26.538,26.538,26.538,200,0
2015-06-24,20:05:00,26.548,26.548,26.523,26.523,770,0
2015-06-24,20:10:00,26.518,26.518,26.508,26.508,2931,0
2015-06-24,20:15:00,26.568,26.568,26.533,26.568,501,0
2015-06-24,20:20:00,26.568,26.568,26.528,26.528,401,0
2015-06-24,20:25:00,26.538,26.538,26.538,26.538,200,0
2015-06-24,20:30:00,26.528,26.528,26.518,26.528,501,0
2015-06-24,20:35:00,26.528,26.528,26.528,26.528,100,0
2015-06-24,20:40:00,26.543,26.543,26.518,26.528,1303,0
2015-06-24,20:45:00,26.518,26.518,26.518,26.518,100,0
2015-06-24,20:50:00,26.558,26.558,26.528,26.528,601,0
2015-06-24,21:00:00,26.558,26.558,26.538,26.538,200,0
2015-06-24,21:05:00,26.538,26.538,26.538,26.538,401,0
2015-06-24,21:10:00,26.558,26.558,26.558,26.558,100,0
2015-06-24,21:15:00,26.558,26.558,26.558,26.558,301,0
2015-06-24,21:20:00,26.558,26.558,26.538,26.538,401,0
2015-06-24,21:25:00,26.558,26.558,26.558,26.558,100,0
2015-06-24,21:30:00,26.558,26.558,26.533,26.546,3274,0
2015-06-24,21:35:00,26.548,26.548,26.508,26.51,1388,0
2015-06-24,21:40:00,26.548,26.558,26.548,26.558,301,0
2015-06-24,21:45:00,26.548,26.548,26.508,26.508,804,0
2015-06-24,21:50:00,26.538,26.538,26.538,26.538,100,0
2015-06-24,21:55:00,26.558,26.558,26.528,26.528,701,0
2015-06-24,22:00:00,26.528,26.548,26.518,26.518,3103,0
2015-06-25,15:35:00,26.518,26.518,26.498,26.518,5417,0
2015-06-25,15:40:00,26.558,26.558,26.558,26.558,100,0
2015-06-25,16:15:00,26.588,26.588,26.588,26.588,100,0
2015-06-25,16:30:00,26.588,26.588,26.588,26.588,100,0
2015-06-25,16:40:00,26.588,26.588,26.588,26.588,2267,0
2015-06-25,16:55:00,26.547,26.547,26.547,26.547,420,0
2015-06-25,17:00:00,26.588,26.588,26.588,26.588,100,0
2015-06-25,17:05:00,26.528,26.528,26.528,26.528,100,0
2015-06-25,17:10:00,26.568,26.568,26.568,26.568,100,0
2015-06-25,17:25:00,26.519,26.519,26.519,26.519,413,0
2015-06-25,17:30:00,26.498,26.498,26.498,26.498,401,0
2015-06-25,17:40:00,26.518,26.518,26.518,26.518,100,0
