Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-07-20,15:35:00,110.29,110.3,110.29,110.29,14019,0
2015-07-20,15:40:00,110.2901,110.3,110.29,110.2929,11702,0
2015-07-20,15:45:00,110.29,110.3,110.29,110.3,43917,0
2015-07-20,15:50:00,110.2999,110.3,110.29,110.2901,33184,0
2015-07-20,15:55:00,110.29,110.3,110.29,110.2949,6582,0
2015-07-20,16:00:00,110.29,110.2952,110.29,110.29,4615,0
2015-07-20,16:05:00,110.29,110.29,110.29,110.29,200,0
2015-07-20,16:10:00,110.2962,110.3,110.29,110.2901,1834,0
2015-07-20,16:15:00,110.29,110.29,110.29,110.29,165,0
2015-07-20,16:25:00,110.3,110.3,110.29,110.29,51030,0
2015-07-20,16:30:00,110.3,110.3,110.3,110.3,500,0
2015-07-20,16:35:00,110.2999,110.2999,110.29,110.2941,7695,0
2015-07-20,16:45:00,110.29,110.3,110.29,110.29,1429,0
2015-07-20,16:50:00,110.29,110.3,110.29,110.29,28370,0
2015-07-20,16:55:00,110.29,110.3,110.29,110.3,1000,0
2015-07-20,17:00:00,110.29,110.2952,110.29,110.2952,1331,0
2015-07-20,17:10:00,110.3,110.3,110.29,110.29,1325,0
2015-07-20,17:15:00,110.2999,110.2999,110.29,110.29,234,0
2015-07-20,17:20:00,110.29,110.29,110.29,110.29,371533,0
2015-07-20,17:25:00,110.29,110.29,110.29,110.29,400,0
2015-07-20,17:35:00,110.29,110.2999,110.29,110.2999,326,0
2015-07-20,17:45:00,110.29,110.3,110.29,110.3,3921,0
2015-07-20,17:50:00,110.29,110.29,110.29,110.29,366,0
2015-07-20,18:00:00,110.2951,110.2961,110.2901,110.2901,1900,0
2015-07-20,18:05:00,110.3,110.3,110.29,110.3,49432,0
2015-07-20,18:10:00,110.29,110.3,110.29,110.2965,8541,0
2015-07-20,18:20:00,110.29,110.3,110.29,110.3,3633,0
2015-07-20,18:35:00,110.29,110.29,110.29,110.29,800,0
