Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-07-23,15:35:00,109.32,109.8945,108.96,109.4,17849,0
2015-07-23,15:40:00,109.2,109.4074,108.69,108.69,10724,0
2015-07-23,15:45:00,108.76,109.3099,108.44,109.1299,6823,0
2015-07-23,15:50:00,109.2,109.26,108.36,109.172,9083,0
2015-07-23,15:55:00,109.1634,109.1634,108.2,108.5899,13649,0
2015-07-23,16:00:00,108.73,109.4301,108.722,109.2464,5160,0
2015-07-23,16:05:00,109.02,109.73,108.7,109.3712,18463,0
2015-07-23,16:10:00,109.4801,109.94,109.37,109.37,4727,0
2015-07-23,16:15:00,109.68,109.8499,109.31,109.58,2250,0
2015-07-23,16:20:00,109.4,110.406,109.4,110.2,4061,0
2015-07-23,16:25:00,110.2708,110.3399,109.99,110,10670,0
2015-07-23,16:30:00,109.81,110.2599,109.6901,110.2599,2733,0
2015-07-23,16:35:00,110.29,110.29,109.44,109.6901,3646,0
2015-07-23,16:40:00,109.9499,109.98,109.1,109.4,7198,0
2015-07-23,16:45:00,109.5,110.6961,109.466,110.6961,8123,0
2015-07-23,16:50:00,110.74,111.36,110.6801,110.95,12488,0
2015-07-23,16:55:00,111.13,111.13,110.7,110.96,2970,0
2015-07-23,17:00:00,110.96,110.96,110.66,110.665,3370,0
2015-07-23,17:05:00,110.65,113.01,110.51,112.5984,22715,0
2015-07-23,17:10:00,112.45,113.33,112.45,112.76,13793,0
2015-07-23,17:15:00,112.9,113.28,112.3301,112.3301,12561,0
2015-07-23,17:20:00,112.5112,112.9,112.4713,112.4713,8270,0
2015-07-23,17:25:00,112.73,112.73,112,112,7167,0
2015-07-23,17:30:00,112.01,112.47,111.85,112,7011,0
2015-07-23,17:35:00,112.4,112.4,111.71,111.76,5909,0
2015-07-23,17:40:00,111.6225,111.86,111.5,111.75,5898,0
2015-07-23,17:45:00,112.01,112.1201,111.78,111.9,7645,0
2015-07-23,17:50:00,112.3,112.63,112.13,112.36,11509,0
2015-07-23,17:55:00,112.5,113.01,112.47,112.8299,8927,0
2015-07-23,18:00:00,112.8046,113.74,112.78,113.64,23345,0
2015-07-23,18:05:00,113.61,113.61,112.8994,113.15,6320,0
2015-07-23,18:10:00,113.15,113.25,113.04,113.19,6752,0
2015-07-23,18:15:00,113.32,113.32,112.49,112.68,13020,0
2015-07-23,18:20:00,113,113.17,112.56,112.67,9517,0
