Date,Time,Open,High,Low,Close,Volume,OpenInt
2014-02-18,20:50:00,46.33,46.33,46.33,46.33,200,0
2014-02-24,16:40:00,46.65,46.65,46.65,46.65,100,0
2014-02-24,19:40:00,48.76,48.76,48.7,48.7,500,0
2014-03-04,21:30:00,47.38,47.38,46.8,47.1,800,0
2014-03-04,21:35:00,48.01,48.32,48.01,48.32,200,0
2014-03-07,21:20:00,49.8,49.8,49.8,49.8,100,0
2014-03-07,21:25:00,47.34,47.34,47.34,47.34,100,0
2014-03-11,19:40:00,46.25,46.5,46.25,46.5,300,0
2014-03-11,19:55:00,46.12,46.12,46.11,46.11,421,0
2014-03-12,19:25:00,47.0,47.0,47.0,47.0,300,0
2014-03-14,17:05:00,47.31,47.31,47.0,47.0,700,0
2014-03-14,17:10:00,47.5,47.5,47.3,47.3,300,0
2014-03-14,17:20:00,47.5,48.0,47.3,47.3,500,0
2014-03-14,17:25:00,47.35,47.63,46.9,47.6,3100,0
2014-03-14,17:30:00,46.9,47.65,46.9,47.58,4400,0
2014-03-14,17:55:00,46.96,47.05,46.96,47.05,600,0
2014-03-14,18:05:00,47.6,47.6,47.0,47.6,4300,0
2014-03-14,18:10:00,47.6,48.0,47.6,47.6,4300,0
2014-03-14,18:15:00,47.58,49.2,47.16,48.7,2903,0
2014-03-14,18:20:00,49.85,49.85,48.38,48.4,3700,0
2014-03-14,18:25:00,48.4,49.37,46.54,49.37,3203,0
2014-03-14,18:30:00,48.08,48.08,47.5,47.5,1900,0
2014-03-14,18:35:00,47.5,47.5,47.4,47.4,300,0
2014-03-14,18:45:00,47.4,47.43,47.01,47.01,1400,0
2014-03-14,18:50:00,46.62,47.0,46.62,47.0,600,0
2014-03-14,19:00:00,47.4,47.6,47.0,47.12,3100,0
2014-03-14,19:05:00,47.45,47.45,47.0,47.0,2100,0
2014-03-14,19:20:00,47.0,47.0,47.0,47.0,200,0
2014-03-14,19:25:00,47.0,47.0,47.0,47.0,1000,0
2014-03-14,19:35:00,47.0,47.0,47.0,47.0,300,0
2014-03-14,19:45:00,46.8,47.29,46.7,47.29,2900,0
2014-03-14,19:50:00,47.2,47.2,46.6,46.6,4000,0
2014-03-14,20:00:00,46.61,46.7,46.56,46.56,1800,0
2014-03-14,20:05:00,46.49,46.49,46.49,46.49,800,0
2014-03-14,20:10:00,46.45,46.47,46.45,46.46,800,0
2014-03-14,20:15:00,46.71,46.71,46.71,46.71,1200,0
2014-03-14,20:20:00,46.63,46.75,46.61,46.75,1291,0
2014-03-14,20:55:00,46.79,46.79,46.79,46.79,900,0
2014-03-17,19:20:00,47.6,47.6,47.3,47.3,400,0
2014-03-17,19:25:00,47.15,47.4,47.15,47.35,1300,0
2014-03-17,20:35:00,47.25,47.25,47.2,47.2,200,0
2014-03-17,20:40:00,47.1,47.2,47.0,47.05,6500,0
2014-03-17,20:45:00,47.19,47.74,47.0,47.0,4400,0
2014-03-17,20:50:00,46.98,47.11,46.98,47.11,1799,0
2014-03-18,14:55:00,47.1,47.51,47.0,47.0,500,0
2014-03-18,15:00:00,46.95,47.08,46.95,47.08,1000,0
2014-03-18,18:00:00,47.17,47.17,47.17,47.17,200,0
2014-03-18,18:05:00,47.4,47.4,47.19,47.19,2000,0
2014-03-18,20:55:00,47.6,47.6,47.6,47.6,100,0
2014-03-19,16:05:00,47.0,47.1,47.0,47.1,900,0
2014-03-19,16:10:00,47.1,47.1,46.98,46.98,1401,0
2014-03-19,18:20:00,47.4,47.5,47.37,47.37,600,0
2014-03-19,18:55:00,47.56,47.56,47.56,47.56,200,0
2014-03-19,20:50:00,48.01,48.01,48.01,48.01,104,0
2014-03-21,15:35:00,47.72,47.8,47.62,47.7,3300,0
2014-03-21,16:45:00,47.8,47.8,47.8,47.8,300,0
2014-03-24,19:45:00,47.0,47.7,47.0,47.2,2700,0
2014-03-24,19:50:00,47.2,47.6,47.2,47.5,1300,0
2014-03-24,20:50:00,47.45,47.5,47.45,47.48,1200,0
2014-03-24,20:55:00,47.25,47.5,47.25,47.34,7800,0
2014-03-24,21:00:00,47.7,47.7,47.32,47.32,502,0
2014-03-28,15:50:00,46.99,46.99,46.99,46.99,150,0
2014-03-28,15:55:00,47.02,47.02,47.02,47.02,260,0
2014-04-01,21:10:00,46.38,46.38,46.38,46.38,360,0
2014-04-03,15:50:00,46.22,46.22,46.22,46.22,200,0
2014-04-03,19:35:00,46.96,47.0,46.92,47.0,1398,0
2014-04-03,19:40:00,46.92,47.05,46.91,46.97,4000,0
2014-04-03,19:45:00,47.08,47.1,46.93,46.93,3199,0
2014-04-03,19:50:00,47.1,47.1,47.03,47.03,1541,0
2014-04-03,20:00:00,46.91,46.95,46.91,46.95,900,0
2014-04-03,20:05:00,46.96,46.96,46.96,46.96,100,0
2014-04-03,20:10:00,47.05,47.05,47.0,47.0,1400,0
2014-04-03,20:35:00,46.85,46.95,46.85,46.93,1100,0
2014-04-03,20:40:00,46.92,46.94,46.85,46.85,2500,0
2014-04-03,20:45:00,46.85,46.85,46.83,46.83,300,0
2014-04-03,22:00:00,46.84,46.84,46.84,46.84,299,0
2014-04-04,17:10:00,47.2,47.2,47.2,47.2,399,0
2014-04-04,18:40:00,47.0,47.15,47.0,47.15,700,0
2014-04-04,18:45:00,47.15,47.25,47.0,47.17,3800,0
2014-04-04,18:50:00,47.17,47.17,47.17,47.17,500,0
2014-04-07,20:10:00,47.05,47.17,47.05,47.15,2198,0
2014-04-07,20:15:00,47.2,47.56,47.05,47.18,2400,0
2014-04-07,20:20:00,47.08,47.25,47.08,47.18,2600,0
2014-04-07,20:25:00,47.2,47.25,47.17,47.18,1910,0
2014-04-08,17:00:00,47.2,47.21,47.12,47.21,1187,0
